GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,BLOCKA,CDA,AREANAME,C1K001
"G1200210","1970","Florida","12","Collier","021",,,,,,,,,"Collier",144841600
"G1200230","1970","Florida","12","Columbia","023",,,,,"2680",,,,"Columbia",53747550
"G1200250","1970","Florida","12","Dade","025",,,,,"5000",,,,"Dade",3777585100
"G1200270","1970","Florida","12","DeSoto","027",,,,,,,,,"De Soto",22877250
"G1200290","1970","Florida","12","Dixie","029",,,,,"5000",,,,"Dixie",9499800
"G1200310","1970","Florida","12","Duval","031",,,,,"3600",,,,"Duval",1310292550
"G1200330","1970","Florida","12","Escambia","033",,,,,"6080",,,,"Escambia",467281900
"G1200350","1970","Florida","12","Flagler","035",,,,,,,,,"Flagler",8047200
"G1200370","1970","Florida","12","Franklin","037",,,,,,,,,"Franklin",10247050
"G1200390","1970","Florida","12","Gadsden","039",,,,,,,,,"Gadsden",51733000
"G1200410","1970","Florida","12","Gilchrist","041",,,,,,,,,"Gilchrist",6369800
"G1200430","1970","Florida","12","Glades","043",,,,,,,,,"Glades",6221250
"G1200450","1970","Florida","12","Gulf","045",,,,,,,,,"Gulf",19842600
"G1200470","1970","Florida","12","Hamilton","047",,,,,,,,,"Hamilton",12231400
"G1200490","1970","Florida","12","Hardee","049",,,,,,,,,"Hardee",26431400
"G1200510","1970","Florida","12","Hendry","051",,,,,,,,,"Hendry",25987150
"G1200530","1970","Florida","12","Hernando","053",,,,,,,,,"Hernando",34909650
"G1200550","1970","Florida","12","Highlands","055",,,,,"6080",,,,"Highlands",62183400
"G1200570","1970","Florida","12","Hillsborough","057",,,,,"8280",,,,"Hillsborough",1217716350
"G1200590","1970","Florida","12","Holmes","059",,,,,,,,,"Holmes",17401000
"G1200610","1970","Florida","12","Indian River","061",,,,,,,,,"Indian River",86557150
"G1200630","1970","Florida","12","Jackson","063",,,,,,,,,"Jackson",55329300
"G1200650","1970","Florida","12","Jefferson","065",,,,,,,,,"Jefferson",13323800
"G1200670","1970","Florida","12","Lafayette","067",,,,,,,,,"Lafayette",5309450
"G1200690","1970","Florida","12","Lake","069",,,,,,,,,"Lake",154787400
"G1200710","1970","Florida","12","Lee","071",,,,,"8280",,,,"Lee",288809450
"G1200730","1970","Florida","12","Leon","073",,,,,"8240",,,,"Leon",256462300
"G1200750","1970","Florida","12","Levy","075",,,,,,,,,"Levy",22828250
"G1200770","1970","Florida","12","Liberty","077",,,,,,,,,"Liberty",5443750
"G1200790","1970","Florida","12","Madison","079",,,,,,,,,"Madison",22046200
"G1200810","1970","Florida","12","Manatee","081",,,,,,,,,"Manatee",240923950
"G1200830","1970","Florida","12","Marion","083",,,,,,,,,"Marion",145547950
"G1200850","1970","Florida","12","Martin","085",,,,,,,,,"Martin",73470050
"G1200870","1970","Florida","12","Monroe","087",,,,,,,,,"Monroe",119745450
"G1200890","1970","Florida","12","Nassau","089",,,,,,,,,"Nassau",44047850
"G1200910","1970","Florida","12","Okaloosa","091",,,,,,,,,"Okaloosa",201426350
"G1200930","1970","Florida","12","Okeechobee","093",,,,,"8240",,,,"Okeechobee",20419350
"G1200950","1970","Florida","12","Orange","095",,,,,"5960",,,,"Orange",914528050
"G1200970","1970","Florida","12","Osceola","097",,,,,"5960",,,,"Osceola",54112700
"G1200990","1970","Florida","12","Palm Beach","099",,,,,"8960",,,,"Palm Beach",1173995400
"G1201010","1970","Florida","12","Pasco","101",,,,,"8960",,,,"Pasco",157362250
"G1201030","1970","Florida","12","Pinellas","103",,,,,"8280",,,,"Pinellas",1463759250
"G1201050","1970","Florida","12","Polk","105",,,,,,,,,"Polk",522690700
"G1201070","1970","Florida","12","Putnam","107",,,,,,,,,"Putnam",75933650
"G1201090","1970","Florida","12","St Johns","109",,,,,,,,,"St Johns",72458400
"G1201110","1970","Florida","12","St Lucie","111",,,,,"8280",,,,"St Lucie",104244900
"G1201130","1970","Florida","12","Santa Rosa","113",,,,,"6080",,,,"Santa Rosa",83135800
"G1201150","1970","Florida","12","Sarasota","115",,,,,"6080",,,,"Sarasota",377948150
"G1201170","1970","Florida","12","Seminole","117",,,,,"5960",,,,"Seminole",225799300
"G1201190","1970","Florida","12","Sumter","119",,,,,,,,,"Sumter",25327700
"G1201210","1970","Florida","12","Suwannee","121",,,,,,,,,"Suwannee",33008200
"G1201230","1970","Florida","12","Taylor","123",,,,,,,,,"Taylor",29016750
"G1201250","1970","Florida","12","Union","125",,,,,,,,,"Union",9460800
"G1201270","1970","Florida","12","Volusia","127",,,,,,,,,"Volusia",407474900
"G1201290","1970","Florida","12","Wakulla","129",,,,,,,,,"Wakulla",11213550
"G1201310","1970","Florida","12","Walton","131",,,,,,,,,"Walton",30683200
"G1201330","1970","Florida","12","Washington","133",,,,,"5960",,,,"Washington",18332400
"G1300010","1970","Georgia","13","Appling","001",,,,,,,,,"Appling",20515950
"G1300030","1970","Georgia","13","Atkinson","003",,,,,,,,,"Atkinson",7634100
"G1300050","1970","Georgia","13","Bacon","005",,,,,,,,,"Bacon",13957750
"G1300070","1970","Georgia","13","Baker","007",,,,,,,,,"Baker",4488250
"G1300090","1970","Georgia","13","Baldwin","009",,,,,,,,,"Baldwin",55547000
"G1300110","1970","Georgia","13","Banks","011",,,,,,,,,"Banks",11984200
"G1300130","1970","Georgia","13","Barrow","013",,,,,,,,,"Barrow",35632300
"G1300150","1970","Georgia","13","Bartow","015",,,,,,,,,"Bartow",75973850
"G1300170","1970","Georgia","13","Ben Hill","017",,,,,,,,,"Ben Hill",27034350
"G1300190","1970","Georgia","13","Berrien","019",,,,,,,,,"Berrien",19817050
"G1300210","1970","Georgia","13","Bibb","021",,,,,"4680",,,,"Bibb",350806400
"G1300230","1970","Georgia","13","Bleckley","023",,,,,,,,,"Bleckley",18740200
"G1300250","1970","Georgia","13","Brantley","025",,,,,,,,,"Brantley",10803500
"G1300270","1970","Georgia","13","Brooks","027",,,,,,,,,"Brooks",20627850
"G1300290","1970","Georgia","13","Bryan","029",,,,,,,,,"Bryan",11895500
"G1300310","1970","Georgia","13","Bulloch","031",,,,,,,,,"Bulloch",54255250
"G1300330","1970","Georgia","13","Burke","033",,,,,,,,,"Burke",25870050
"G1300350","1970","Georgia","13","Butts","035",,,,,,,,,"Butts",19868100
"G1300370","1970","Georgia","13","Calhoun","037",,,,,,,,,"Calhoun",8594800
"G1300390","1970","Georgia","13","Camden","039",,,,,,,,,"Camden",23569500
"G1300430","1970","Georgia","13","Candler","043",,,,,,,,,"Candler",11420550
"G1300450","1970","Georgia","13","Carroll","045",,,,,,,,,"Carroll",97656150
"G1300470","1970","Georgia","13","Catoosa","047",,,,,,,,,"Catoosa",70505000
"G1300490","1970","Georgia","13","Charlton","049",,,,,"4680",,,,"Charlton",9940100
"G1300510","1970","Georgia","13","Chatham","051",,,,,"7520",,,,"Chatham",441059150
"G1300530","1970","Georgia","13","Chattahoochee","053",,,,,"1800",,,,"Chattahoochee",17526000
"G1300550","1970","Georgia","13","Chattooga","055",,,,,,,,,"Chattooga",45408800
"G1300570","1970","Georgia","13","Cherokee","057",,,,,,,,,"Cherokee",71444250
"G1300590","1970","Georgia","13","Clarke","059",,,,,,,,,"Clarke",148378400
"G1300610","1970","Georgia","13","Clay","061",,,,,"1800",,,,"Clay",10612700
"G1300630","1970","Georgia","13","Clayton","063",,,,,"0520",,,,"Clayton",294202250
"G1300650","1970","Georgia","13","Clinch","065",,,,,,,,,"Clinch",10958900
"G1300670","1970","Georgia","13","Cobb","067",,,,,"0520",,,,"Cobb",625978800
"G1300690","1970","Georgia","13","Coffee","069",,,,,,,,,"Coffee",41437400
"G1300710","1970","Georgia","13","Colquitt","071",,,,,,,,,"Colquitt",60519900
"G1300730","1970","Georgia","13","Columbia","073",,,,,,,,,"Columbia",49462250
"G1300750","1970","Georgia","13","Cook","075",,,,,,,,,"Cook",21672500
"G1300770","1970","Georgia","13","Coweta","077",,,,,,,,,"Coweta",70761500
"G1300790","1970","Georgia","13","Crawford","079",,,,,,,,,"Crawford",7832400
"G1300810","1970","Georgia","13","Crisp","081",,,,,,,,,"Crisp",33784600
"G1300830","1970","Georgia","13","Dade","083",,,,,,,,,"Dade",17395100
"G1300850","1970","Georgia","13","Dawson","085",,,,,,,,,"Dawson",6588650
"G1300870","1970","Georgia","13","Decatur","087",,,,,,,,,"Decatur",34536250
"G1300890","1970","Georgia","13","DeKalb","089",,,,,"0520",,,,"De Kalb",1420221950
"G1300910","1970","Georgia","13","Dodge","091",,,,,,,,,"Dodge",31750800
"G1300930","1970","Georgia","13","Dooly","093",,,,,"0520",,,,"Dooly",15733500
"G1300950","1970","Georgia","13","Dougherty","095",,,,,"0120",,,,"Dougherty",195500550
"G1300970","1970","Georgia","13","Douglas","097",,,,,,,,,"Douglas",73833700
"G1300990","1970","Georgia","13","Early","099",,,,,,,,,"Early",19942100
"G1301010","1970","Georgia","13","Echols","101",,,,,,,,,"Echols",3016250
"G1301030","1970","Georgia","13","Effingham","103",,,,,,,,,"Effingham",28647200
"G1301050","1970","Georgia","13","Elbert","105",,,,,,,,,"Elbert",33476150
"G1301070","1970","Georgia","13","Emanuel","107",,,,,,,,,"Emanuel",32190350
"G1301090","1970","Georgia","13","Evans","109",,,,,,,,,"Evans",11805350
"G1301110","1970","Georgia","13","Fannin","111",,,,,,,,,"Fannin",23324150
"G1301130","1970","Georgia","13","Fayette","113",,,,,,,,,"Fayette",30539300
"G1301150","1970","Georgia","13","Floyd","115",,,,,,,,,"Floyd",181587750
"G1301170","1970","Georgia","13","Forsyth","117",,,,,,,,,"Forsyth",37784650
"G1301190","1970","Georgia","13","Franklin","119",,,,,"0120",,,,"Franklin",24676050
"G1301210","1970","Georgia","13","Fulton","121",,,,,"0520",,,,"Fulton",1764815050
"G1301230","1970","Georgia","13","Gilmer","123",,,,,,,,,"Gilmer",16466400
"G1301250","1970","Georgia","13","Glascock","125",,,,,,,,,"Glascock",4142000
"G1301270","1970","Georgia","13","Glynn","127",,,,,,,,,"Glynn",113668850
"G1301290","1970","Georgia","13","Gordon","129",,,,,,,,,"Gordon",54064900
"G1301310","1970","Georgia","13","Grady","131",,,,,,,,,"Grady",29009650
"G1301330","1970","Georgia","13","Greene","133",,,,,,,,,"Greene",16505800
"G1301350","1970","Georgia","13","Gwinnett","135",,,,,"0520",,,,"Gwinnett",201095900
"G1301370","1970","Georgia","13","Habersham","137",,,,,,,,,"Habersham",40544600
"G1301390","1970","Georgia","13","Hall","139",,,,,,,,,"Hall",142514550
"G1301410","1970","Georgia","13","Hancock","141",,,,,,,,,"Hancock",11223750
"G1301430","1970","Georgia","13","Haralson","143",,,,,,,,,"Haralson",35628100
"G1301450","1970","Georgia","13","Harris","145",,,,,,,,,"Harris",22511850
"G1301470","1970","Georgia","13","Hart","147",,,,,,,,,"Hart",30240450
"G1301490","1970","Georgia","13","Heard","149",,,,,,,,,"Heard",9868000
"G1301510","1970","Georgia","13","Henry","151",,,,,"0520",,,,"Henry",54360450
"G1301530","1970","Georgia","13","Houston","153",,,,,"4680",,,,"Houston",160430550
"G1301550","1970","Georgia","13","Irwin","155",,,,,,,,,"Irwin",13678750
"G1301570","1970","Georgia","13","Jackson","157",,,,,,,,,"Jackson",42444300
"G1301590","1970","Georgia","13","Jasper","159",,,,,,,,,"Jasper",9745800
"G1301610","1970","Georgia","13","Jeff Davis","161",,,,,,,,,"Jeff Davis",16335800
"G1301630","1970","Georgia","13","Jefferson","163",,,,,,,,,"Jefferson",26283850
"G1301650","1970","Georgia","13","Jenkins","165",,,,,,,,,"Jenkins",11982300
"G1301670","1970","Georgia","13","Johnson","167",,,,,,,,,"Johnson",12038850
"G1301690","1970","Georgia","13","Jones","169",,,,,,,,,"Jones",26222950
"G1301710","1970","Georgia","13","Lamar","171",,,,,,,,,"Lamar",20414250
"G1301730","1970","Georgia","13","Lanier","173",,,,,,,,,"Lanier",8844050
"G1301750","1970","Georgia","13","Laurens","175",,,,,,,,,"Laurens",62748650
"G1301770","1970","Georgia","13","Lee","177",,,,,,,,,"Lee",13477950
"G1301790","1970","Georgia","13","Liberty","179",,,,,,,,,"Liberty",27840650
"G1301810","1970","Georgia","13","Lincoln","181",,,,,,,,,"Lincoln",10293950
"G1301830","1970","Georgia","13","Long","183",,,,,,,,,"Long",5844650
"G1301850","1970","Georgia","13","Lowndes","185",,,,,,,,,"Lowndes",110120300
"G1301870","1970","Georgia","13","Lumpkin","187",,,,,,,,,"Lumpkin",14751250
"G1301890","1970","Georgia","13","McDuffie","189",,,,,,,,,"Mc Duffie",30621200
"G1301910","1970","Georgia","13","McIntosh","191",,,,,,,,,"Mc Intosh",11686250
"G1301930","1970","Georgia","13","Macon","193",,,,,,,,,"Macon",19614350
"G1301950","1970","Georgia","13","Madison","195",,,,,,,,,"Madison",27098700
"G1301970","1970","Georgia","13","Marion","197",,,,,,,,,"Marion",7777100
"G1301990","1970","Georgia","13","Meriwether","199",,,,,,,,,"Meriwether",32993400
"G1302010","1970","Georgia","13","Miller","201",,,,,,,,,"Miller",9571050
"G1302050","1970","Georgia","13","Mitchell","205",,,,,,,,,"Mitchell",31793800
"G1302070","1970","Georgia","13","Monroe","207",,,,,,,,,"Monroe",22751300
"G1302090","1970","Georgia","13","Montgomery","209",,,,,,,,,"Montgomery",9607950
"G1302110","1970","Georgia","13","Morgan","211",,,,,,,,,"Morgan",16081700
"G1302130","1970","Georgia","13","Murray","213",,,,,"4680",,,,"Murray",28557250
"G1302150","1970","Georgia","13","Muscogee","215",,,,,"1800",,,,"Muscogee",405356500
"G1302170","1970","Georgia","13","Newton","217",,,,,,,,,"Newton",57695950
"G1302190","1970","Georgia","13","Oconee","219",,,,,,,,,"Oconee",16155750
"G1302210","1970","Georgia","13","Oglethorpe","221",,,,,,,,,"Oglethorpe",12562800
"G1302230","1970","Georgia","13","Paulding","223",,,,,,,,,"Paulding",36938150
"G1302250","1970","Georgia","13","Peach","225",,,,,,,,,"Peach",30827250
"G1302270","1970","Georgia","13","Pickens","227",,,,,,,,,"Pickens",20286800
"G1302290","1970","Georgia","13","Pierce","229",,,,,,,,,"Pierce",16817400
"G1302310","1970","Georgia","13","Pike","231",,,,,,,,,"Pike",12852100
"G1302330","1970","Georgia","13","Polk","233",,,,,,,,,"Polk",62354700
"G1302350","1970","Georgia","13","Pulaski","235",,,,,,,,,"Pulaski",15930850
"G1302370","1970","Georgia","13","Putnam","237",,,,,,,,,"Putnam",17645650
"G1302390","1970","Georgia","13","Quitman","239",,,,,,,,,"Quitman",2320450
"G1302410","1970","Georgia","13","Rabun","241",,,,,,,,,"Rabun",15953150
"G1302430","1970","Georgia","13","Randolph","243",,,,,"1800",,,,"Randolph",11405850
"G1302450","1970","Georgia","13","Richmond","245",,,,,"0600",,,,"Richmond",339400250
"G1302470","1970","Georgia","13","Rockdale","247",,,,,,,,,"Rockdale",44360800
"G1302490","1970","Georgia","13","Schley","249",,,,,,,,,"Schley",5282300
"G1302510","1970","Georgia","13","Screven","251",,,,,,,,,"Screven",18957050
"G1302530","1970","Georgia","13","Seminole","253",,,,,,,,,"Seminole",13200900
"G1302550","1970","Georgia","13","Spalding","255",,,,,,,,,"Spalding",91816050
"G1302570","1970","Georgia","13","Stephens","257",,,,,,,,,"Stephens",44682950
"G1302590","1970","Georgia","13","Stewart","259",,,,,,,,,"Stewart",8413600
"G1302610","1970","Georgia","13","Sumter","261",,,,,,,,,"Sumter",48376100
"G1302630","1970","Georgia","13","Talbot","263",,,,,,,,,"Talbot",10406750
"G1302650","1970","Georgia","13","Taliaferro","265",,,,,,,,,"Taliaferro",3391050
"G1302670","1970","Georgia","13","Tattnall","267",,,,,,,,,"Tattnall",23592050
"G1302690","1970","Georgia","13","Taylor","269",,,,,,,,,"Taylor",11905350
"G1302710","1970","Georgia","13","Telfair","271",,,,,,,,,"Telfair",17630850
"G1302730","1970","Georgia","13","Terrell","273",,,,,,,,,"Terrell",17122100
"G1302750","1970","Georgia","13","Thomas","275",,,,,,,,,"Thomas",65084550
"G1302770","1970","Georgia","13","Tift","277",,,,,,,,,"Tift",53578900
"G1302790","1970","Georgia","13","Toombs","279",,,,,,,,,"Toombs",33405950
"G1302810","1970","Georgia","13","Towns","281",,,,,,,,,"Towns",7346250
"G1302830","1970","Georgia","13","Treutlen","283",,,,,,,,,"Treutlen",8589800
"G1302850","1970","Georgia","13","Troup","285",,,,,,,,,"Troup",94378650
"G1302870","1970","Georgia","13","Turner","287",,,,,,,,,"Turner",14784850
"G1302890","1970","Georgia","13","Twiggs","289",,,,,,,,,"Twiggs",11296200
"G1302910","1970","Georgia","13","Union","291",,,,,,,,,"Union",10522700
"G1302930","1970","Georgia","13","Upson","293",,,,,"0600",,,,"Upson",51952350
"G1302950","1970","Georgia","13","Walker","295",,,,,"1560",,,,"Walker",122247750
"G1302970","1970","Georgia","13","Walton","297",,,,,,,,,"Walton",50291450
"G1302990","1970","Georgia","13","Ware","299",,,,,,,,,"Ware",71192100
"G1303010","1970","Georgia","13","Warren","301",,,,,,,,,"Warren",13194250
"G1303030","1970","Georgia","13","Washington","303",,,,,,,,,"Washington",29028750
"G1303050","1970","Georgia","13","Wayne","305",,,,,,,,,"Wayne",35467400
"G1303070","1970","Georgia","13","Webster","307",,,,,,,,,"Webster",3232800
"G1303090","1970","Georgia","13","Wheeler","309",,,,,,,,,"Wheeler",6744000
"G1303110","1970","Georgia","13","White","311",,,,,,,,,"White",15647500
"G1303130","1970","Georgia","13","Whitfield","313",,,,,,,,,"Whitfield",143103200
"G1303150","1970","Georgia","13","Wilcox","315",,,,,,,,,"Wilcox",10898500
"G1303170","1970","Georgia","13","Wilkes","317",,,,,,,,,"Wilkes",18987350
"G1303190","1970","Georgia","13","Wilkinson","319",,,,,,,,,"Wilkinson",15927500
"G1303210","1970","Georgia","13","Worth","321",,,,,"1560",,,,"Worth",23177750
"G1500010","1970","Hawaii","15","Hawaii","001",,,,,,,,,"Hawaii",168002850
"G1500030","1970","Hawaii","15","Honolulu","003",,,,,"3320",,,,"Honolulu",1868775200
"G1500070","1970","Hawaii","15","Kauai","007",,,,,,,,,"Kauai",75303500
"G1500090","1970","Hawaii","15","Maui","009",,,,,"3320",,,,"Maui",120531250
"G1600010","1970","Idaho","16","Ada","001",,,,,"1080",,,,"Ada",316897550
"G1600030","1970","Idaho","16","Adams","003",,,,,,,,,"Adams",7270450
"G1600050","1970","Idaho","16","Bannock","005",,,,,,,,,"Bannock",124752000
"G1600070","1970","Idaho","16","Bear Lake","007",,,,,,,,,"Bear Lake",12296050
"G1600090","1970","Idaho","16","Benewah","009",,,,,,,,,"Benewah",15374300
"G1600110","1970","Idaho","16","Bingham","011",,,,,,,,,"Bingham",66433200
"G1600130","1970","Idaho","16","Blaine","013",,,,,,,,,"Blaine",16371150
"G1600150","1970","Idaho","16","Boise","015",,,,,,,,,"Boise",3824800
"G1600170","1970","Idaho","16","Bonner","017",,,,,,,,,"Bonner",35374350
"G1600190","1970","Idaho","16","Bonneville","019",,,,,,,,,"Bonneville",137657450
"G1600210","1970","Idaho","16","Boundary","021",,,,,,,,,"Boundary",14294200
"G1600230","1970","Idaho","16","Butte","023",,,,,,,,,"Butte",6365200
"G1600250","1970","Idaho","16","Camas","025",,,,,,,,,"Camas",2296250
"G1600270","1970","Idaho","16","Canyon","027",,,,,,,,,"Canyon",136800900
"G1600290","1970","Idaho","16","Caribou","029",,,,,,,,,"Caribou",15349250
"G1600310","1970","Idaho","16","Cassia","031",,,,,,,,,"Cassia",37128000
"G1600330","1970","Idaho","16","Clark","033",,,,,,,,,"Clark",1421000
"G1600350","1970","Idaho","16","Clearwater","035",,,,,,,,,"Clearwater",28751000
"G1600370","1970","Idaho","16","Custer","037",,,,,,,,,"Custer",6259100
"G1600390","1970","Idaho","16","Elmore","039",,,,,,,,,"Elmore",33302700
"G1600410","1970","Idaho","16","Franklin","041",,,,,,,,,"Franklin",13450250
"G1600430","1970","Idaho","16","Fremont","043",,,,,,,,,"Fremont",18343250
"G1600450","1970","Idaho","16","Gem","045",,,,,,,,,"Gem",19811850
"G1600470","1970","Idaho","16","Gooding","047",,,,,,,,,"Gooding",19963850
"G1600490","1970","Idaho","16","Idaho","049",,,,,,,,,"Idaho",29047150
"G1600510","1970","Idaho","16","Jefferson","051",,,,,,,,,"Jefferson",22689650
